folder,pass,date,detector_date,ncalls,qual,ANPA,EPFU,MYEV,MYTH,LANO,LACI,MYCA,LABL,PAHE,MYLU,MYVO,TABR,MYYU,COTO,EUPE
M1-R6_ZX,SM5_0_20120629_045243_204.00#,20120628,SM5_20120628,4,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_045351_860.00#,20120628,SM5_20120628,2,0.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_045402_230.00#,20120628,SM5_20120628,11,0.351818182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_045413_642.00#,20120628,SM5_20120628,1,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_045449_496.00#,20120628,SM5_20120628,2,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_045550_164.00#,20120628,SM5_20120628,1,0.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_045556_200.00#,20120628,SM5_20120628,8,0.29875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_045616_247.00#,20120628,SM5_20120628,4,0.2825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_045724_600.00#,20120628,SM5_20120628,4,0.2025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_045737_647.00#,20120628,SM5_20120628,5,0.288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_045746_236.00#,20120628,SM5_20120628,6,0.383333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_045801_783.00#,20120628,SM5_20120628,18,0.348888889,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_045825_924.00#,20120628,SM5_20120628,5,0.376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_045905_820.00#,20120628,SM5_20120628,10,0.334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_045915_747.00#,20120628,SM5_20120628,5,0.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_045923_300.00#,20120628,SM5_20120628,31,0.330645161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_045936_200.00#,20120628,SM5_20120628,8,0.4125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_050001_148.00#,20120628,SM5_20120628,8,0.2725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_050019_341.00#,20120628,SM5_20120628,15,0.348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050030_000.00#,20120628,SM5_20120628,10,0.321,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050046_210.00#,20120628,SM5_20120628,1,0.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050128_007.00#,20120628,SM5_20120628,7,0.317142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050144_065.00#,20120628,SM5_20120628,6,0.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050156_610.00#,20120628,SM5_20120628,6,0.555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050232_226.00#,20120628,SM5_20120628,9,0.407777778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050348_324.00#,20120628,SM5_20120628,1,0.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050411_134.00#,20120628,SM5_20120628,5,0.354,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050419_922.00#,20120628,SM5_20120628,1,0.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050441_894.00#,20120628,SM5_20120628,7,0.294285714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050454_358.00#,20120628,SM5_20120628,11,0.294545455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_050524_733.00#,20120628,SM5_20120628,2,0.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050539_588.00#,20120628,SM5_20120628,13,0.296153846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050550_000.00#,20120628,SM5_20120628,5,0.284,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_050643_344.00#,20120628,SM5_20120628,17,0.388235294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050724_043.00#,20120628,SM5_20120628,1,0.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050738_500.00#,20120628,SM5_20120628,9,0.477777778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050747_800.00#,20120628,SM5_20120628,1,0.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_050757_237.00#,20120628,SM5_20120628,4,0.5075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050916_191.00#,20120628,SM5_20120628,1,0.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_050927_343.00#,20120628,SM5_20120628,1,0.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_050953_780.00#,20120628,SM5_20120628,2,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051001_200.00#,20120628,SM5_20120628,6,0.295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_051016_888.00#,20120628,SM5_20120628,4,0.3975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_051113_716.00#,20120628,SM5_20120628,3,0.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_051131_217.00#,20120628,SM5_20120628,3,0.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_051139_624.00#,20120628,SM5_20120628,1,0.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051146_314.00#,20120628,SM5_20120628,2,0.335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051203_898.00#,20120628,SM5_20120628,3,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_051211_229.00#,20120628,SM5_20120628,1,0.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_051226_050.00#,20120628,SM5_20120628,4,0.345,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_051254_212.00#,20120628,SM5_20120628,23,0.332173913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051306_804.00#,20120628,SM5_20120628,8,0.3375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_051315_602.00#,20120628,SM5_20120628,8,0.35625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051342_242.00#,20120628,SM5_20120628,8,0.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051355_946.00#,20120628,SM5_20120628,5,0.334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_051424_330.00#,20120628,SM5_20120628,25,0.3116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051436_500.00#,20120628,SM5_20120628,1,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051449_848.00#,20120628,SM5_20120628,3,0.313333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_051507_826.00#,20120628,SM5_20120628,5,0.334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051523_961.00#,20120628,SM5_20120628,2,0.335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051530_500.00#,20120628,SM5_20120628,1,0.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_051555_837.00#,20120628,SM5_20120628,4,0.4475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051630_315.00#,20120628,SM5_20120628,6,0.383333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051647_516.00#,20120628,SM5_20120628,1,0.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051721_996.00#,20120628,SM5_20120628,3,0.383333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051728_700.00#,20120628,SM5_20120628,5,0.402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_051749_864.00#,20120628,SM5_20120628,2,0.47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051801_724.00#,20120628,SM5_20120628,5,0.388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_051828_696.00#,20120628,SM5_20120628,19,0.397368421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_051953_468.00#,20120628,SM5_20120628,12,0.440833333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_052019_705.00#,20120628,SM5_20120628,1,0.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_052025_911.00#,20120628,SM5_20120628,6,0.415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_052114_670.00#,20120628,SM5_20120628,2,0.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_052231_300.00#,20120628,SM5_20120628,2,0.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_052358_811.00#,20120628,SM5_20120628,8,0.39625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_052501_844.00#,20120628,SM5_20120628,1,0.37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_052655_230.00#,20120628,SM5_20120628,1,0.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120629_053321_319.00#,20120628,SM5_20120628,9,0.488888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_053558_066.00#,20120628,SM5_20120628,1,0.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120629_233240_244.00#,20120629,SM5_20120629,6,0.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120630_012936_150.00#,20120629,SM5_20120629,6,0.341666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M1-R6_ZX,SM5_0_20120630_020706_558.00#,20120629,SM5_20120629,3,0.436666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M1-R6_ZX,SM5_0_20120630_021638_198.00#,20120629,SM5_20120629,7,0.322857143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M1-R6_ZX,SM5_0_20120630_041515_260.00#,20120629,SM5_20120629,3,0.346666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120630_042254_174.00#,20120629,SM5_20120629,1,0.56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120630_044654_395.00#,20120629,SM5_20120629,1,0.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120630_044953_592.00#,20120629,SM5_20120629,1,0.46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120630_045117_850.00#,20120629,SM5_20120629,16,0.348125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120630_045320_822.00#,20120629,SM5_20120629,1,0.68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120630_045607_182.00#,20120629,SM5_20120629,5,0.396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120630_045928_467.00#,20120629,SM5_20120629,3,0.533333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120630_050437_363.00#,20120629,SM5_20120629,5,0.362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120630_050637_100.00#,20120629,SM5_20120629,10,0.317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120630_050821_248.00#,20120629,SM5_20120629,1,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120630_051300_286.00#,20120629,SM5_20120629,6,0.286666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120630_051357_976.00#,20120629,SM5_20120629,11,0.363636364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM5_0_20120630_052002_629.00#,20120629,SM5_20120629,3,0.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM5_0_20120630_052219_257.00#,20120629,SM5_20120629,1,0.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120626_211704_773.00#,20120626,SM6_20120626,7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M1-R6_ZX,SM6_0_20120626_225011_320.00#,20120626,SM6_20120626,1,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120626_225152_109.00#,20120626,SM6_20120626,17,0.318823529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120626_232815_502.00#,20120626,SM6_20120626,17,0.325882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120627_002329_007.00#,20120626,SM6_20120626,21,0.274761905,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M1-R6_ZX,SM6_0_20120627_005228_757.00#,20120626,SM6_20120626,7,0.431428571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120627_022954_020.00#,20120626,SM6_20120626,12,0.265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M1-R6_ZX,SM6_0_20120627_025655_897.00#,20120626,SM6_20120626,1,0.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120627_035803_153.00#,20120626,SM6_20120626,17,0.278823529,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120627_043543_642.00#,20120626,SM6_20120626,2,0.445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120627_045008_304.00#,20120626,SM6_20120626,7,0.427142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120627_050757_836.00#,20120626,SM6_20120626,1,0.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120627_214354_470.00#,20120627,SM6_20120627,6,0.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120627_221422_435.00#,20120627,SM6_20120627,1,0.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120627_222649_544.00#,20120627,SM6_20120627,1,0.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120627_225805_814.00#,20120627,SM6_20120627,1,0.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120627_230747_329.00#,20120627,SM6_20120627,7,0.292857143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M1-R6_ZX,SM6_0_20120627_231448_862.00#,20120627,SM6_20120627,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M1-R6_ZX,SM6_0_20120627_233129_519.00#,20120627,SM6_20120627,1,0.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120627_233800_000.00#,20120627,SM6_20120627,3,0.286666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120627_235436_294.00#,20120627,SM6_20120627,2,0.375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120628_002510_473.00#,20120627,SM6_20120627,9,0.291111111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120628_002830_564.00#,20120627,SM6_20120627,8,0.345,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120628_003058_662.00#,20120627,SM6_20120627,2,0.505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120628_021954_701.00#,20120627,SM6_20120627,1,0.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120628_024718_470.00#,20120627,SM6_20120627,2,0.315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120628_033115_342.00#,20120627,SM6_20120627,7,0.401428571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120628_040110_495.00#,20120627,SM6_20120627,6,0.403333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120628_040556_455.00#,20120627,SM6_20120627,2,0.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120628_040852_178.00#,20120627,SM6_20120627,14,0.245714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120628_044217_666.00#,20120627,SM6_20120627,2,0.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120628_044628_298.00#,20120627,SM6_20120627,6,0.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120628_044638_944.00#,20120627,SM6_20120627,2,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120628_044735_996.00#,20120627,SM6_20120627,1,0.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120628_051244_934.00#,20120627,SM6_20120627,1,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120628_214640_425.00#,20120628,SM6_20120628,4,0.2575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
M1-R6_ZX,SM6_0_20120628_230709_562.00#,20120628,SM6_20120628,1,0.54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120629_001714_126.00#,20120628,SM6_20120628,1,0.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120629_002812_135.00#,20120628,SM6_20120628,4,0.285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120629_005309_742.00#,20120628,SM6_20120628,1,0.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120629_031236_766.00#,20120628,SM6_20120628,1,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120629_031715_324.00#,20120628,SM6_20120628,1,0.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120629_034000_826.00#,20120628,SM6_20120628,5,0.422,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120629_041405_433.00#,20120628,SM6_20120628,1,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120629_042705_754.00#,20120628,SM6_20120628,4,0.5175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120629_044938_974.00#,20120628,SM6_20120628,2,0.375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120629_045011_354.00#,20120628,SM6_20120628,1,0.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120629_050214_478.00#,20120628,SM6_20120628,4,0.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120629_051857_384.00#,20120628,SM6_20120628,4,0.395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120629_051909_700.00#,20120628,SM6_20120628,6,0.383333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120629_215909_516.00#,20120629,SM6_20120629,8,0.235,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M1-R6_ZX,SM6_0_20120629_233853_096.00#,20120629,SM6_20120629,2,0.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120629_235347_004.00#,20120629,SM6_20120629,4,0.3475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120630_003620_400.00#,20120629,SM6_20120629,2,0.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120630_022041_249.00#,20120629,SM6_20120629,1,0.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120630_024523_923.00#,20120629,SM6_20120629,9,0.236666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M1-R6_ZX,SM6_0_20120630_050040_332.00#,20120629,SM6_20120629,4,0.4625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120630_050736_590.00#,20120629,SM6_20120629,4,0.365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120630_050827_451.00#,20120629,SM6_20120629,1,0.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120630_050833_500.00#,20120629,SM6_20120629,4,0.3675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120630_051157_603.00#,20120629,SM6_20120629,8,0.37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120630_051218_400.00#,20120629,SM6_20120629,14,0.402142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120630_051241_778.00#,20120629,SM6_20120629,11,0.325454545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120630_051253_626.00#,20120629,SM6_20120629,1,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120630_051348_051.00#,20120629,SM6_20120629,2,0.675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120630_051354_100.00#,20120629,SM6_20120629,6,0.366666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M1-R6_ZX,SM6_0_20120630_051403_263.00#,20120629,SM6_20120629,4,0.4575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M1-R6_ZX,SM6_0_20120630_051447_882.00#,20120629,SM6_20120629,9,0.367777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R1_ZX,SM1_0_20120630_210615_764.00#,20120630,SM1_20120630,2,0.54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R1_ZX,SM1_0_20120630_210657_734.00#,20120630,SM1_20120630,2,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R1_ZX,SM1_0_20120630_210711_356.00#,20120630,SM1_20120630,4,0.4675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R1_ZX,SM1_0_20120630_210801_000.00#,20120630,SM1_20120630,1,0.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R1_ZX,SM1_0_20120630_210924_969.00#,20120630,SM1_20120630,1,0.62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R1_ZX,SM1_0_20120630_210933_691.00#,20120630,SM1_20120630,3,0.393333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R1_ZX,SM1_0_20120630_210942_580.00#,20120630,SM1_20120630,3,0.283333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R1_ZX,SM1_0_20120630_211227_020.00#,20120630,SM1_20120630,1,0.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R1_ZX,SM1_0_20120630_211347_843.00#,20120630,SM1_20120630,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R1_ZX,SM1_0_20120630_211552_132.00#,20120630,SM1_20120630,1,0.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R1_ZX,SM1_0_20120630_211704_390.00#,20120630,SM1_20120630,1,0.58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R1_ZX,SM1_0_20120630_215618_820.00#,20120630,SM1_20120630,2,0.555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R1_ZX,SM1_0_20120630_220026_513.00#,20120630,SM1_20120630,8,0.25625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R1_ZX,SM1_0_20120630_220034_100.00#,20120630,SM1_20120630,4,0.285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
M2-R1_ZX,SM1_0_20120630_223816_744.00#,20120630,SM1_20120630,1,0.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
