,path,folder,pass,date,detector_date,ncalls,qual,ANPA,EPFU,MYEV,MYTH,LANO,LACI,MYCA,LABL,PAHE,MYLU,MYVO,TABR,MYYU,COTO,EUPE
5193,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_054634_091.00#,20120716,SM3_20120716,2,0.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5194,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_054641_400.00#,20120716,SM3_20120716,8,0.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5195,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_210250_423.00#,20120717,SM3_20120717,1,0.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5196,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_210452_628.00#,20120717,SM3_20120717,3,0.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5197,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_210804_106.00#,20120717,SM3_20120717,9,0.264444444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5198,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_211249_507.00#,20120717,SM3_20120717,13,0.286153846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5199,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_211256_700.00#,20120717,SM3_20120717,10,0.228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_211345_432.00#,20120717,SM3_20120717,3,0.333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5201,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_212423_898.00#,20120717,SM3_20120717,16,0.274375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5202,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_212611_910.00#,20120717,SM3_20120717,2,0.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5203,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_212840_590.00#,20120717,SM3_20120717,62,0.256451613,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5204,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_213502_677.00#,20120717,SM3_20120717,1,0.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5205,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_213520_304.00#,20120717,SM3_20120717,1,0.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5206,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_214249_016.00#,20120717,SM3_20120717,4,0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_214822_261.00#,20120717,SM3_20120717,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5208,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_220054_901.00#,20120717,SM3_20120717,10,0.254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5209,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_220536_831.00#,20120717,SM3_20120717,10,0.271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_220847_534.00#,20120717,SM3_20120717,4,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5211,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_221031_110.00#,20120717,SM3_20120717,17,0.277647059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5212,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_221157_516.00#,20120717,SM3_20120717,2,0.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5213,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_221224_437.00#,20120717,SM3_20120717,1,0.31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5214,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_221727_568.00#,20120717,SM3_20120717,3,0.363333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5215,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_222336_390.00#,20120717,SM3_20120717,2,0.195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5216,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_222745_198.00#,20120717,SM3_20120717,10,0.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5217,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_223348_165.00#,20120717,SM3_20120717,6,0.285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5218,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_224142_401.00#,20120717,SM3_20120717,12,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5219,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_224342_642.00#,20120717,SM3_20120717,5,0.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5220,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_224620_555.00#,20120717,SM3_20120717,7,0.251428571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5221,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_224915_075.00#,20120717,SM3_20120717,20,0.2345,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5222,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120717_235740_500.00#,20120717,SM3_20120717,5,0.326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5223,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120718_001058_832.00#,20120717,SM3_20120717,7,0.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5224,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120718_002346_250.00#,20120717,SM3_20120717,1,0.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5225,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM3_0_20120718_031027_284.00#,20120717,SM3_20120717,2,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5226,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM4_0_20120714_214652_228.00#,20120714,SM4_20120714,2,0.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5227,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM4_0_20120715_211608_397.00#,20120715,SM4_20120715,5,0.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5228,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM4_0_20120716_050915_228.00#,20120715,SM4_20120715,9,0.351111111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5229,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM4_0_20120716_221508_219.00#,20120716,SM4_20120716,3,0.516666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5230,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM4_0_20120717_211836_419.00#,20120717,SM4_20120717,12,0.459166667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5231,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM4_0_20120717_214723_314.00#,20120717,SM4_20120717,1,0.41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5232,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120714_222359_322.00#,20120714,SM5_20120714,7,0.302857143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5233,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120715_001207_716.00#,20120714,SM5_20120714,1,0.16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5234,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120715_002258_652.00#,20120714,SM5_20120714,6,0.303333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5235,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120715_013652_460.00#,20120714,SM5_20120714,1,0.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5236,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120715_033713_219.00#,20120714,SM5_20120714,3,0.313333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5237,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120715_034159_745.00#,20120714,SM5_20120714,1,0.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5238,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120715_043632_675.00#,20120714,SM5_20120714,2,0.315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5239,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120715_051702_116.00#,20120714,SM5_20120714,3,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5240,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120715_051821_114.00#,20120714,SM5_20120714,5,0.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5241,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120715_051957_838.00#,20120714,SM5_20120714,4,0.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5242,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120715_221806_090.00#,20120715,SM5_20120715,3,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5243,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120715_234606_612.00#,20120715,SM5_20120715,3,0.373333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5244,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120716_051637_014.00#,20120715,SM5_20120715,1,0.57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5245,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120716_052135_956.00#,20120715,SM5_20120715,3,0.396666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5246,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120716_052143_700.00#,20120715,SM5_20120715,3,0.306666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5247,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120716_052252_248.00#,20120715,SM5_20120715,3,0.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5248,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120716_052301_532.00#,20120715,SM5_20120715,6,0.386666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5249,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120716_221629_802.00#,20120716,SM5_20120716,1,0.91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5250,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120716_222159_488.00#,20120716,SM5_20120716,1,0.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5251,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120716_231548_349.00#,20120716,SM5_20120716,2,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5252,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120716_235257_434.00#,20120716,SM5_20120716,7,0.287142857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5253,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120717_003407_700.00#,20120716,SM5_20120716,3,0.353333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5254,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120717_030433_803.00#,20120716,SM5_20120716,4,0.2475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5255,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120717_040918_532.00#,20120716,SM5_20120716,1,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5256,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120717_041530_198.00#,20120716,SM5_20120716,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5257,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120717_050729_072.00#,20120716,SM5_20120716,5,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5258,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120717_053048_944.00#,20120716,SM5_20120716,6,0.316666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5259,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120717_053139_838.00#,20120716,SM5_20120716,8,0.2875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5260,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120717_232558_741.00#,20120717,SM5_20120717,6,0.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5261,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120717_234527_906.00#,20120717,SM5_20120717,2,0.405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5262,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120717_234534_800.00#,20120717,SM5_20120717,1,0.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5263,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120717_235134_432.00#,20120717,SM5_20120717,2,0.525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5264,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120718_001711_820.00#,20120717,SM5_20120717,6,0.246666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5265,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120718_044214_231.00#,20120717,SM5_20120717,3,0.303333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5266,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM5_0_20120718_052232_450.00#,20120717,SM5_20120717,4,0.2125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5267,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120714_220315_936.00#,20120714,SM6_20120714,4,0.6625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5268,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120714_235818_750.00#,20120714,SM6_20120714,16,0.321875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120715_000713_618.00#,20120714,SM6_20120714,4,0.3575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5270,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120715_001002_784.00#,20120714,SM6_20120714,12,0.3275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5271,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120715_013936_583.00#,20120714,SM6_20120714,15,0.315333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5272,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120715_034941_344.00#,20120714,SM6_20120714,1,0.54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5273,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120715_214213_424.00#,20120715,SM6_20120715,7,0.317142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5274,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120715_222859_836.00#,20120715,SM6_20120715,5,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120716_044326_813.00#,20120715,SM6_20120715,6,0.395,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5276,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120716_214924_220.00#,20120716,SM6_20120716,14,0.307857143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5277,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120716_235413_746.00#,20120716,SM6_20120716,19,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5278,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120717_004504_309.00#,20120716,SM6_20120716,10,0.307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120717_010920_775.00#,20120716,SM6_20120716,10,0.325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5280,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120717_053148_052.00#,20120716,SM6_20120716,10,0.306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5281,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120717_211229_189.00#,20120717,SM6_20120717,18,0.436111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5282,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120717_211747_421.00#,20120717,SM6_20120717,3,0.426666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5283,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120717_211837_656.00#,20120717,SM6_20120717,1,0.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120717_212013_035.00#,20120717,SM6_20120717,46,0.398695652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5285,n:\data_vineyards\data_vineyards_2012_zx\M2-R5_ZX\,M2-R5_ZX,SM6_0_20120718_000730_088.00#,20120717,SM6_20120717,6,0.445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5286,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM1_0_20120719_030700_346.00#,20120718,SM1_20120718,1,0.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5287,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM1_0_20120720_051740_680.00#,20120719,SM1_20120719,6,0.338333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5288,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM1_0_20120720_211136_238.00#,20120720,SM1_20120720,3,0.236666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5289,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM1_0_20120720_214121_084.00#,20120720,SM1_20120720,6,0.246666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5290,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM1_0_20120720_220214_124.00#,20120720,SM1_20120720,2,0.415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5291,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM1_0_20120720_231652_739.00#,20120720,SM1_20120720,2,0.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5292,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM1_0_20120721_004700_990.00#,20120720,SM1_20120720,7,0.262857143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5293,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM1_0_20120721_012542_724.00#,20120720,SM1_20120720,11,0.291818182,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5294,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM1_0_20120721_033922_678.00#,20120720,SM1_20120720,1,0.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5295,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM2_0_20120718_210858_700.00#,20120718,SM2_20120718,13,0.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5296,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM2_0_20120718_211757_686.00#,20120718,SM2_20120718,10,0.313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM2_0_20120718_212044_734.00#,20120718,SM2_20120718,34,0.403235294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5298,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM2_0_20120718_212707_988.00#,20120718,SM2_20120718,13,0.356923077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5299,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM2_0_20120718_212915_435.00#,20120718,SM2_20120718,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5300,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM2_0_20120718_214402_234.00#,20120718,SM2_20120718,3,0.476666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5301,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM2_0_20120718_214410_100.00#,20120718,SM2_20120718,2,0.495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5302,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM2_0_20120718_215652_674.00#,20120718,SM2_20120718,3,0.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5303,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM2_0_20120718_215812_036.00#,20120718,SM2_20120718,8,0.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5304,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM2_0_20120718_224050_717.00#,20120718,SM2_20120718,2,0.305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5305,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM2_0_20120719_042031_755.00#,20120718,SM2_20120718,1,0.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5306,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM3_0_20120718_210859_200.00#,20120718,SM3_20120718,13,0.347692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5307,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM3_0_20120718_211115_074.00#,20120718,SM3_20120718,3,0.383333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5308,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM3_0_20120718_211151_104.00#,20120718,SM3_20120718,5,0.328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5309,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM3_0_20120718_212007_500.00#,20120718,SM3_20120718,5,0.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5310,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM3_0_20120718_212054_327.00#,20120718,SM3_20120718,7,0.298571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5311,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM3_0_20120718_212710_264.00#,20120718,SM3_20120718,8,0.385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5312,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM3_0_20120718_213839_268.00#,20120718,SM3_20120718,23,0.211304348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5313,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM3_0_20120718_214404_310.00#,20120718,SM3_20120718,4,0.4175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5314,n:\data_vineyards\data_vineyards_2012_zx\M2-R6_ZX\,M2-R6_ZX,SM3_0_20120718_214411_686.00#,20120718,SM3_20120718,1,0.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
