,path,folder,pass,date,detector_date,ncalls,qual,ANPA,EPFU,MYEV,MYTH,LANO,LACI,MYCA,LABL,PAHE,MYLU,MYVO,TABR,MYYU,COTO,EUPE
8571,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_203554_000.00#,20110822,SM2_20110822,12,0.31166666700000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8572,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_203601_952.00#,20110822,SM2_20110822,4,0.19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8573,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_203950_100.00#,20110822,SM2_20110822,8,0.42749999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8574,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_204204_900.00#,20110822,SM2_20110822,1,0.32000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8575,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_204425_700.00#,20110822,SM2_20110822,1,0.39000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8576,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_204612_800.00#,20110822,SM2_20110822,10,0.32400000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8577,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_205200_500.00#,20110822,SM2_20110822,1,0.40000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8578,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_205331_600.00#,20110822,SM2_20110822,3,0.37666666700000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8579,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_205526_625.00#,20110822,SM2_20110822,17,0.46588235300000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8580,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_205732_800.00#,20110822,SM2_20110822,3,0.55333333299999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8581,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_210251_172.00#,20110822,SM2_20110822,6,0.33166666700000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8582,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_210414_400.00#,20110822,SM2_20110822,20,0.35999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8583,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_210519_269.00#,20110822,SM2_20110822,24,0.494166667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8584,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_210921_200.00#,20110822,SM2_20110822,2,0.40999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8585,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_211043_114.00#,20110822,SM2_20110822,2,0.28999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8586,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_211230_017.00#,20110822,SM2_20110822,14,0.33571428599999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8587,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_211245_596.00#,20110822,SM2_20110822,11,0.35181818199999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8588,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_212309_148.00#,20110822,SM2_20110822,5,0.45800000000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8589,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_212844_400.00#,20110822,SM2_20110822,18,0.25277777800000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8590,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_213255_300.00#,20110822,SM2_20110822,8,0.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8591,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_213612_512.00#,20110822,SM2_20110822,22,0.32500000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8592,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_213751_400.00#,20110822,SM2_20110822,17,0.33058823500000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8593,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_215812_700.00#,20110822,SM2_20110822,7,0.36714285699999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8594,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_215841_221.00#,20110822,SM2_20110822,5,0.45600000000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8595,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_215926_891.00#,20110822,SM2_20110822,41,0.34999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8596,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_220112_600.00#,20110822,SM2_20110822,9,0.35444444400000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8597,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_220523_360.00#,20110822,SM2_20110822,10,0.27800000000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8598,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_222653_240.00#,20110822,SM2_20110822,11,0.33818181800000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8599,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_223122_400.00#,20110822,SM2_20110822,11,0.47818181799999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_223217_700.00#,20110822,SM2_20110822,3,0.34999999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8601,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_223559_189.00#,20110822,SM2_20110822,19,0.30157894699999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8602,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_224640_484.00#,20110822,SM2_20110822,16,0.42812499999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8603,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_224826_830.00#,20110822,SM2_20110822,19,0.28526315800000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8604,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_225048_259.00#,20110822,SM2_20110822,3,0.22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8605,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_230154_143.00#,20110822,SM2_20110822,1,0.47999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8606,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_231032_639.00#,20110822,SM2_20110822,20,0.28299999999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8607,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_231614_498.00#,20110822,SM2_20110822,1,0.22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8608,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_232442_254.00#,20110822,SM2_20110822,15,0.36533333299999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8609,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_232513_488.00#,20110822,SM2_20110822,12,0.39500000000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8610,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_232949_448.00#,20110822,SM2_20110822,14,0.315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8611,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_233015_774.00#,20110822,SM2_20110822,8,0.39000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8612,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_233400_468.00#,20110822,SM2_20110822,9,0.31222222199999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8613,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_233514_024.00#,20110822,SM2_20110822,8,0.30625000000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8614,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_233539_047.00#,20110822,SM2_20110822,4,0.3175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8615,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_233749_759.00#,20110822,SM2_20110822,24,0.35875000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8616,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_233912_351.00#,20110822,SM2_20110822,13,0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8617,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_233940_036.00#,20110822,SM2_20110822,19,0.28000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8618,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_234102_777.00#,20110822,SM2_20110822,21,0.34380952399999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8619,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110822_234804_120.00#,20110822,SM2_20110822,10,0.38100000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8620,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_001635_894.00#,20110822,SM2_20110822,14,0.36714285699999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8621,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_005759_146.00#,20110822,SM2_20110822,3,0.36333333299999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8622,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_010048_277.00#,20110822,SM2_20110822,1,0.42999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8623,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_010454_474.00#,20110822,SM2_20110822,3,0.41333333300000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8624,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_013040_211.00#,20110822,SM2_20110822,18,0.41944444400000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8625,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_013211_294.00#,20110822,SM2_20110822,4,0.32750000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8626,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_014658_978.00#,20110822,SM2_20110822,6,0.43333333299999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8627,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_015300_888.00#,20110822,SM2_20110822,34,0.32000000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8628,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_021828_403.00#,20110822,SM2_20110822,15,0.34599999999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8629,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_022228_704.00#,20110822,SM2_20110822,16,0.30249999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8630,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_022629_433.00#,20110822,SM2_20110822,2,0.34499999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8631,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_025401_376.00#,20110822,SM2_20110822,18,0.308888889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8632,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_030433_139.00#,20110822,SM2_20110822,11,0.46000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8633,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_030806_870.00#,20110822,SM2_20110822,3,0.37666666700000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8634,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_033723_214.00#,20110822,SM2_20110822,22,0.275909091,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8635,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_034257_062.00#,20110822,SM2_20110822,1,0.40999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8636,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_035052_050.00#,20110822,SM2_20110822,17,0.29294117600000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8637,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_040215_423.00#,20110822,SM2_20110822,20,0.30249999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8638,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_041022_270.00#,20110822,SM2_20110822,1,0.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8639,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_041922_441.00#,20110822,SM2_20110822,2,0.39500000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8640,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_045444_726.00#,20110822,SM2_20110822,8,0.49249999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8641,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_045555_104.00#,20110822,SM2_20110822,3,0.48999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8642,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_050652_884.00#,20110822,SM2_20110822,3,0.28333333300000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8643,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_050708_491.00#,20110822,SM2_20110822,16,0.40125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8644,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_051812_634.00#,20110822,SM2_20110822,25,0.29759999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8645,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_052155_938.00#,20110822,SM2_20110822,18,0.24555555600000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8646,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_052238_896.00#,20110822,SM2_20110822,6,0.48499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8647,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_052549_865.00#,20110822,SM2_20110822,21,0.27285714300000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8648,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_052909_270.00#,20110822,SM2_20110822,14,0.50714285699999995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8649,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_053046_578.00#,20110822,SM2_20110822,21,0.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8650,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_053103_622.00#,20110822,SM2_20110822,1,0.53000000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8651,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_053223_422.00#,20110822,SM2_20110822,34,0.42294117599999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8652,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_053333_249.00#,20110822,SM2_20110822,13,0.33153846199999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8653,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_053748_716.00#,20110822,SM2_20110822,35,0.30657142900000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8654,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_053823_708.00#,20110822,SM2_20110822,1,0.23000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8655,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_053903_316.00#,20110822,SM2_20110822,9,0.39888888900000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8656,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_054028_397.00#,20110822,SM2_20110822,9,0.40666666699999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8657,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_054044_894.00#,20110822,SM2_20110822,12,0.47249999999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8658,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_054144_552.00#,20110822,SM2_20110822,4,0.39500000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8659,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_054406_914.00#,20110822,SM2_20110822,17,0.35588235299999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8660,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_054512_868.00#,20110822,SM2_20110822,15,0.47266666699999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8661,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_054538_879.00#,20110822,SM2_20110822,9,0.29222222199999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8662,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_054622_811.00#,20110822,SM2_20110822,15,0.34799999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8663,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_054913_974.00#,20110822,SM2_20110822,26,0.245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8664,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_054959_782.00#,20110822,SM2_20110822,9,0.34888888899999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_055017_742.00#,20110822,SM2_20110822,18,0.30111111099999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8666,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_055201_528.00#,20110822,SM2_20110822,40,0.32900000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8667,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_055247_324.00#,20110822,SM2_20110822,31,0.295806452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8668,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_055429_046.00#,20110822,SM2_20110822,10,0.35699999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8669,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM2_0_20110823_060113_302.00#,20110822,SM2_20110822,1,0.23000000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8670,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM3_0_20110820_201807_000.00#,20110820,SM3_20110820,1,0.20999999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8671,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM3_0_20110820_201958_529.00#,20110820,SM3_20110820,10,0.28799999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8672,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM3_0_20110820_202058_944.00#,20110820,SM3_20110820,5,0.376,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8673,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM3_0_20110820_202126_400.00#,20110820,SM3_20110820,17,0.217647059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8674,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM3_0_20110820_202231_000.00#,20110820,SM3_20110820,5,0.41399999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8675,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM3_0_20110820_202250_200.00#,20110820,SM3_20110820,5,0.22800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8676,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM3_0_20110820_202553_400.00#,20110820,SM3_20110820,22,0.24090909099999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8677,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM3_0_20110820_202749_400.00#,20110820,SM3_20110820,15,0.26666666700000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8678,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM3_0_20110820_202757_500.00#,20110820,SM3_20110820,19,0.20999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8679,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M2-R4_ZC\,M2-R4_ZC,SM3_0_20110820_202807_188.00#,20110820,SM3_20110820,11,0.25090909099999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
